Title,Paper URL,Specific URL,Github URL,Language,Size,Activity,Age (years),Popularity,Documentation,Dependencies,Special features,Native Extensions,Custom Build,Complex Dependency Graph,Multi-Service Required,Pipeline Complexity,Model Size Heavy,Tested,Standalone Friendly,Entry Points (Scripts),Entry Points (Tests),Path / Source,Detection Method,Execution Command,Hardware (GPU/CPU),External Credentials,Dataset Dependency,Known problems,Terminate,Memory profile,Load profile
napari-nninteractive,https://arxiv.org/abs/2503.08373,https://arxiv.org/pdf/2503.08373,https://github.com/MIC-DKFZ/napari-nninteractive,Python,3.1K LOC,Active,1,91 stars  / 12 forks,README,21,"napari plugin for interactive segmentation with scribbles/brush and instant feedback; 2D/3D medical images support; nnUNetv2 and napari-toolkit integration; model loading/cache via HuggingFace Hub; NIfTI (napari-nifti) reading, modular plugin architecture.", No,No,Yes,No,No,Yes,Yes,Yes,napari (Primary; plugin widget “nnInteractive” via Plugins menu); napari -w napari-nninteractive (auto-start widget),,"src/napari_nninteractive/
README.md
pyproject.toml
.napari-hub/
tox.ini
imgs/","README “Getting Started” lists napari launch options incl. -w napari-nninteractive and demo path
Repo tree shows src/napari_nninteractive/ package and project files
napari hub lists the plugin “napari-nninteractive” - https://www.napari-hub.org/plugins/napari-nninteractive ","napari -w napari-nninteractive (source: README → “Getting Started”)
napari /path/to/volume.nii.gz -w napari-nninteractive (source: README → “Getting Started”)
napari (then Plugins → nnInteractive) (source: README → “Getting Started”)","GPU recommended (Linux/Windows, Nvidia; ~10 GB VRAM recommended; small objects <6 GB possible); CPU impractical for real-time use",None (models auto-download from Hugging Face; token not required unless using gated models),"User-provided medical images (e.g., NIfTI .nii/.nii.gz); no fixed dataset bundled",,Yes,"main.py:
total_memory_forecasted: 188.0 MB
peak_memory_forecasted: 145.0 MB","main.py:
percent_cpu: 6.7
percent_gpu: 0.00"
ImageFolde,https://arxiv.org/abs/2503.08354,https://arxiv.org/pdf/2503.08354,https://github.com/lxa9867/ImageFolder,Python,1.3K LOC,Active,1,280 stars  / 6 forks,README,21,utilities for reorganizing datasets to the torchvision.datasets.ImageFolder format; CLI for creating train/val/test splits and generating class_to_idx; support for copying/moving/symlinks and filtering by extensions; compatibility with DataLoader/torchvision pipelines; simple assistants for checking the structure of a dataset., No,No,Yes,No,No,Yes,Yes,Yes,inference.py (Primary); train.py; trainer.py; sample_imagenet_rar.py,,"inference.py
train.py
trainer.py
configs/
tokenizer/
models/
datasets/
scripts/
README.md ","README shows training/inference commands and references pretrained weights
Project page with method overview — https://lxa9867.github.io/works/imagefolder/index.html
Paper referenced in README (Robust Latent Matters / ImageFolder family) — https://arxiv.org/abs/2503.08354","torchrun --nproc_per_node=2 inference.py --infer_ckpt /path/to/checkpoint --data_path /path/to/ImageNet --depth 17 --encoder_model vit_base_patch14_dinov2.lvd142m --decoder_model vit_base_patch14_dinov2.lvd142m --product_quant 2 --semantic_guide dinov2 --num_latent_tokens 121 --v_patch_nums 1 1 2 3 3 4 5 6 8 11 --pn 1_1_2_3_3_4_5_6_8_11 --patch_size 11 --sem_half True --cfg 3.25 --top_k 750 --top_p 0.95 (source: README → “Inference code for VAR”)
torchrun --nproc_per_node=8 train.py --bs 768 --alng 1e-4 --fp16 1 --wpe 0.01 --tblr 8e-5 --data_path /path/to/ImageNet2012/ --encoder_model vit_base_patch14_dinov2.lvd142m --decoder_model vit_base_patch14_dinov2.lvd142m --product_quant 2 --semantic_guide dinov2 --num_latent_tokens 121 --v_patch_nums 1 1 2 3 3 4 5 6 8 11 --pn 1_1_2_3_3_4_5_6_8_11 --patch_size 11 --vae_ckpt /path/to/ckpt.pt --sem_half True (source: README → “Training code for VAR”)",GPU strongly recommended (multi-GPU supported via torchrun); CPU impractical for real runs,Optional Hugging Face token for gated checkpoints,"User-provided datasets (e.g., ImageNet); inference evaluation optionally downloads OpenAI VIRTUAL_imagenet npz",no hard-coded dependencies/versions (possible conflicting environments); real runs require torch/torchvision installed and correct data paths; possible issues with non-ASCII paths/case-sensitivity of class names; copy operations on large datasets are slow and disk-consuming; limited testing/documentation.,Yes,"main.py:
total_memory_forecasted: 121.0 MB
peak_memory_forecasted: 94.0 MB","main.py:
percent_cpu: 4.8
percent_gpu: 0.00"
YOLOE,https://arxiv.org/abs/2503.07465,https://arxiv.org/pdf/2503.07465,https://github.com/THU-MIG/yoloe,Python,10.5K LOC,Active,2,1.6K stars  / 154 forks,README,4,"YOLO stack based on Ultralytics; integration of CLIP / MobileCLIP / OpenCLIP as backbones; support for COCO/LVIS with ready-made train/eval scripts and config drive; third_party modules (lvis-api, mobileclip, CLIP) are connected from the repository; utilities for inference, visualization and metrics calculation.",Yes,Yes,Yes,No,Yes,Yes,Yes,No,main.py (Primary),,"main.py
configs/
third_party/
datasets/
tools/
README.md","README describes training/evaluation/inference with config files and CLIP backbones
Repository tree shows main.py, configs/, third_party/ modules, and utilities under tools/","PYTHONPATH=. python main.py --help (source: README)
PYTHONPATH=. python main.py --config configs/coco/yoloe_s.yaml --task train (source: README usage pattern)
PYTHONPATH=. python main.py --config configs/lvis/yoloe_lvis.yaml --task val (source: README usage pattern)",GPU recommended; CPU possible but slow,None,Local COCO/LVIS datasets with correct paths in configs (no auto-download),"third_party/lvis-api build fails in editable (legacy setup.py develop, hook “No module named pip”, sensitive to pip/setuptools versions); many transitive dependencies → possible conflicting pins; CUDA environment is expected for full training/speed; local datasets and correct paths are needed; long builds/slow run are possible on CPU-only macOS.",Yes,"main.py:
total_memory_forecasted: 510.0 MB
peak_memory_forecasted: 330.0 MB","main.py:
percent_cpu: 11.2
percent_gpu: 0.00"
InsightFace,https://arxiv.org/abs/2503.07091,https://arxiv.org/pdf/2503.07091,https://github.com/deepinsight/insightface,Python,22.0K LOC,Active,8,26.3K stars  / 5.7K forks,README,26,"a full-featured face analysis stack — detection (RetinaFace), verification/recognition (ArcFace), landmarks/pose/3D and attributes; two backends (PyTorch and ONNXRuntime, CPU-compatible); a large zoo of pre-trained weights and sample scripts/pipelines; convenient Python APIs for inference and export.", No,No,Yes,No,Yes,Yes,Yes,No,insightface; python-package/examples/,,"python-package/
python-package/insightface/
python-package/examples/
model_zoo/
README.md ",README Quick Start shows import via insightface.app.FaceAnalysis and model zoo usage; examples located under python-package/examples/ (referenced in repo README),"PYTHONPATH=python-package python -c ""import insightface; from insightface.app import FaceAnalysis; app=FaceAnalysis(providers=['CPUExecutionProvider']); app.prepare(ctx_id=0, det_size=(640,640)); print('FaceAnalysis OK:', bool(app.models))"" (source: README Quick Start import and example pattern)",CPU or GPU (ONNXRuntime or PyTorch),None,Downloads pretrained weights on first use; user-provided images/videos required for demos,on macOS CPU-only many demos expect CUDA (there will be slow/non-working paths); heavy dependencies (onnxruntime/opencv) and large downloads of weights; when installing opencv-python-headless numpy rose to 2.2.6 - possible conflicts with projects where <2 is fixed; different subprojects in one repo → inconsistent requirements/pins occur; external weights/datasets are needed for real runs.,Yes,"main.py:
total_memory_forecasted: 290.0 MB
peak_memory_forecasted: 220.0 MB","main.py:
percent_cpu: 8.9
percent_gpu: 0.00"
K-Radar,https://arxiv.org/abs/2503.07029,https://arxiv.org/pdf/2503.07029,https://github.com/kaist-avelab/K-Radar,Python,3.8K LOC,Active,2,461 stars  / 65 forks,README,11,"tools for 4D radar dataset (annotation parsing, converters), calibration and mutual projections radar↔camera↔LiDAR, visualization scripts (Open3D/Qt) and evaluations, convenient helpers for synchronizing sensors and preparing samples.",Yes,Yes,Yes,No,Yes,Yes,Yes,No,main_train_0.py; main_test_0.py; main_vis.py; main_labeling.py; main_cond_0.py ,,"configs/
datasets/
docs/
models/
ops/
pipelines/
resources/
tools/
uis/
utils/
main_train_0.py
main_test_0.py
main_vis.py
main_labeling.py
main_cond_0.py
requirements.txt
readme.md ","Repository tree exposes runnable scripts at repo root (main_train_0.py, main_test_0.py, main_vis.py, main_labeling.py, main_cond_0.py) and configuration under configs/; README links to Dataset Preparation, Detection/Tracking, and Sensor Fusion guides which describe the pipelines","PYTHONPATH=. python main_vis.py --help (source: repo root script)
PYTHONPATH=. python main_train_0.py --config configs/example.yaml --data_root /path/to/K-Radar (source: repo root script + configs/ directory; dataset docs)",GPU recommended for training/inference; CPU sufficient for utilities/visualization,None,"Requires K-Radar dataset (large, up to ~15TB; subset via Google Drive or shipped HDD per docs); user must set data paths",,Yes,"main.py:
total_memory_forecasted: 410.0 MB
peak_memory_forecasted: 260.0 MB","main.py:
percent_cpu: 12.3
percent_gpu: 0.00"
AtomThink,https://arxiv.org/abs/2503.06252,https://arxiv.org/pdf/2503.06252,https://github.com/Kun-Xiang/AtomThink,Python,2.2K LOC,Active,1,54 stars  / 8 forks,README,19,research toolkit for reasoning/LLM pipelines; ready-made train/infer scripts and config-drive (accelerate/DeepSpeed); integration with Hugging Face (hub/weights) and OpenAI API; vision stack via timm/mmcv + preprocessing/estimation utilities; reproducible environments via hard pins., No,No,Yes,Yes,Yes,Yes,Yes,No,src/train.py; src/llamafactory/evaluation/run_evaluation_parallel.py,,"configs/
data/
figures/
src/
requirements.txt
README.md ",README Quick Start shows training and evaluation commands; repo tree exposes src/train.py and src/llamafactory/evaluation/run_evaluation_parallel.py; requirements.txt and configs/ paths confirm config-driven launches (see README and repo root),"pip install -r requirements.txt && python -c ""import os; os.environ.setdefault('OPENAI_API_KEY','sk-xxx')"" && torchrun --nproc_per_node 8 --master_addr $master_addr --nnodes $nnode --node_rank $node_rank --master_port $port src/train.py configs/train_full/llama32-11b-vision/llava100k_amath126k_clean_epoch1_2e6.yaml (source: README Quick Start → Start training)
python src/llamafactory/evaluation/run_evaluation_parallel.py --node_rank $node_rank --total_gpus $total_gpus --nproc_per_node 8 --temperature 0.0 --tasks_per_gpu 1 --config ""configs/train_full/llama32-11b-vision/llava100k_amath126k_clean_epoch1_2e6.yaml"" --task MathVision --prompt slow --method slow --atomthink_beam_search_num 2 --candidate_num 3 --max_sampling_count 300 (source: README Quick Start → Start evaluating)",GPU strongly recommended; CPU-only is impractical for training/inference,OpenAI API key,Uses AMATH-SFT and other multimodal data via Hugging Face; large model checkpoints required; user must set paths,"requirements torch==2.1.2+cu121 and deepspeed/mmcv==1.7.0 are poorly compatible with macOS CPU-only (no wheels/CUDA operations); some dependencies conflict by version (numpy/opencv/scikit-learn/pandas pins); launches require keys (OpenAI) and significant models/datasets; without GPU, performance and functionality are limited;",Yes,"main.py:
total_memory_forecasted: 260.0 MB
peak_memory_forecasted: 185.0 MB","main.py:
percent_cpu: 9.8
percent_gpu: 0.00"
Linear-MoE,https://arxiv.org/abs/2503.05447,https://arxiv.org/pdf/2503.05447,https://github.com/OpenSparseLLMs/Linear-MoE,Python,3.6K LOC,Active,1,117 stars  / 8 forks,README,23,Linearized Mixture-of-Experts for sparse LLMs; PyTorch + Hugging Face (transformers/accelerate); config-drive training/inference scripts; custom CUDA core grouped_gemm for fast routing of experts.,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,examples/linear_moe_qwen2/run_pretrain_qwen.sh; examples/linear_moe_qwen2/run_finetune_qwen.sh,,"examples/
examples/linear_moe_qwen2/run_pretrain_qwen.sh
examples/linear_moe_qwen2/run_finetune_qwen.sh
linear_moe/
eval/
toolkits/
third_party/
requirements.txt
README.md ","README “Usage” section describes choosing examples/linear_moe_qwen2 and launching run_pretrain_qwen.sh or run_finetune_qwen.sh; repository tree exposes examples/, linear_moe/, eval/, toolkits/ with configs and scripts","bash examples/linear_moe_qwen2/run_pretrain_qwen.sh (source: README Usage → “Start pretraining by sh run_pretrain_qwen.sh”)
bash examples/linear_moe_qwen2/run_finetune_qwen.sh (source: README Usage → “Start finetuning by sh run_finetune_qwen.sh”)","GPU strongly recommended (CUDA 12.x, multi-GPU supported via Megatron-Core); CPU-only is impractical",None,"Requires large text datasets (e.g., Qwen-formatted) and base checkpoints; user must set DATASET_PATH and PRETRAIN_CHECKPOINT_PATH in scripts",,Yes,"main.py:
total_memory_forecasted: 295.0 MB
peak_memory_forecasted: 215.0 MB","main.py:
percent_cpu: 10.9
percent_gpu: 0.00"
Slow_Thinking_with_LLMs,https://arxiv.org/abs/2503.04548,https://arxiv.org/pdf/2503.04548,https://github.com/RUCAIBox/Slow_Thinking_with_LLMs,Python,7.8K LOC,Active,1,727 stars  / 42 forks,README,22,RL slow-thinking (STILL-3); code-integrated/tool-augmented reasoning; HF datasets/models + GRPO training scripts., No,No,Yes,No,Yes,Yes,Yes,Yes,scripts/train_still3.sh; scripts/eval_still3.sh; src/train.py; src/evaluate.py,,"src/
src/still3/
configs/
scripts/
data/
requirements.txt
README.md ","README describes STILL-3 training/evaluation with GRPO; repository tree exposes src/, configs/, and scripts/ with shell launchers and Python drivers","accelerate launch src/train.py --config configs/still3_train.yaml (source: README training pattern)
python src/evaluate.py --config configs/still3_eval.yaml (source: README evaluation pattern)",GPU strongly recommended; CPU-only is impractical for RL training/inference,"OpenAI API key (for specific tool-augmented pipelines, optional if using only HF models)",Uses Hugging Face datasets and model checkpoints; downloads occur on first run; user must set local paths if needed,,Yes,"main.py:
total_memory_forecasted: 74.0 MB
peak_memory_forecasted: 58.0 MB","main.py:
percent_cpu: 4.2
percent_gpu: 0.00"
PaddleMIX,https://arxiv.org/abs/2503.04065,https://arxiv.org/pdf/2503.04065,https://github.com/PaddlePaddle/PaddleMIX,Python,68K LOC,Active,2,693 stars  / 218 forks,README + tutorials,15,"Multimodal model-zoo (Qwen2/2.5-VL, InternVL2, LLaVA, SD3/SDXL/ControlNet); end-to-end training & inference pipelines (ppdiffusers); tooling: DataCopilot, PP-DocBee, PP-VCtrl.", No,No,Yes,No,Yes,Yes,Yes,No,"examples/ folder scripts per model (e.g., examples/internvl2/run_infer_internvl2.py); cli/paddlemix_infer.py",,"paddlemix/
examples/
configs/
cli/
requirements.txt
README.md","README and tutorials reference using paddlemix_infer CLI and example scripts under examples/ for different models (InternVL2, Qwen2-VL, SDXL); repository structure confirms cli/paddlemix_infer.py and examples/ for script-based launches","python cli/paddlemix_infer.py --help (source: README → inference guide)
python examples/internvl2/run_infer_internvl2.py --model_name_or_path Qwen/Qwen2-VL-7B-Instruct --image_path demo.jpg --device cpu (source: examples/tutorials)",GPU recommended; CPU works only for lightweight inference but is slow,None,Pretrained checkpoints auto-downloaded from PaddleHub or Hugging Face; optional datasets needed for training,decord>=0.6.0 no wheels for macOS/py310 (installs unsuccessfully); some dependencies require Python ≥3.11; urllib3 downgrade to 1.26.20 due to pins; full-fledged demos are difficult to run without a GPU.,Yes,"main.py:
total_memory_forecasted: 185.0 MB
peak_memory_forecasted: 130.0 MB","main.py:
percent_cpu: 5.9
percent_gpu: 0.00"
Parlant,https://arxiv.org/abs/2503.03669,https://arxiv.org/pdf/2503.03669,https://github.com/emcie-co/parlant/tree/arqs-a-systematic-method-for-optimizing-instruction-following-in-llms,Python,55K LOC,Active,1,8.1K stars  / 668 forks,README,43,"ARQs for improved instruction following, modular architecture with MCP/OpenAPI tools, LLM via OpenAI with streaming, local vector DBs (ChromaDB, nano-vectordb), observability (OpenTelemetry/structlog), FastAPI+uvicorn/CLI, scheduling (croniter), pydantic-settings, S3/K8s/PostHog integrations, optional onnxruntime.", No,No,Yes,Yes,Yes,Yes,Yes,No,initialize_repo.py; scripts/analyze_results; package import: src/parlant,tests/ (pytest BDD + tests/test_guideline_proposer),"src/parlant/
tests/
tests/test_guideline_proposer/
Supplementary Materials/
scripts/
pyproject.toml
pytest.ini
Justfile
Dockerfile
README.md ",Branch README states experiment is executed by running all tests with “pytest --no-cache”; results saved to parlant_test_results.jsonl; analysis done via “analyze_results”; supplementary prompts under “Supplementary Materials/prompts/” (see branch README and repo tree),"pytest --no-cache (source: branch README)
pytest --no-cache --count=3 (requires pytest-repeat) (source: branch README)
python -m scripts.analyze_results parlant_test_results.jsonl (source: branch README mention of analyze_results)",CPU; GPU optional for selected integrations,"OpenAI API key (core); optional: PostHog, S3, K8s, MCP/OpenAPI tool configs",No fixed dataset; uses prompts/tests; downloads only for optional integrations,"very many dependencies (≈710) and heavy wheels (onnxruntime/ChromaDB) → long installation and high disk/RAM consumption; hard pins FastAPI/Starlette/uvicorn interfere with compatibility; external keys are needed; risk of secrets leakage via env/logs; documentation is torn in places; fragile integrations, local port conflicts.",Yes,"main.py:
total_memory_forecasted: 902.36 MB
peak_memory_forecasted: 428.51 MB","main.py:
percent_cpu: 18.35
percent_gpu: 0.00"
LiteWebAgent,https://arxiv.org/abs/2503.02950,https://arxiv.org/pdf/2503.02950,https://github.com/PathOnAIOrg/LiteWebAgent,Python,12K LOC,Active,1,118 stars  / 18 forks,README,23,"Playwright agent with LLM (LiteLLM/OpenAI); LlamaIndex/Chroma integrations; multimodality (screenshots/image processing, STT via Deepgram); FastAPI service and demo scenarios; action scoring and logging; offline embeddings via HF.", No,No,Yes,Yes,Yes,Yes,Yes,No,function_calling_main.py; module: prompting_main; examples/google_test.py; load_state.py; module: api.server, test_installation.py ,"function_calling_main.py
prompting_main.py
load_state.py
test_installation.py
examples/
api/
memory/
README.md
pyproject.toml","README QuickStart and Development sections list python examples/google_test.py, python -m prompting_main, python -m function_calling_main, and python -m api.server; repository tree shows function_calling_main.py, load_state.py, test_installation.py at repo root; examples/ and api/ directories referenced in README","python test_installation.py (source: README → QuickStart)
python examples/google_test.py (source: README → QuickStart)
python -m prompting_main --agent_type PromptAgent --starting_url https://www.google.com
 --goal ""search dining table"" --plan ""search dining table"" --log_folder log (source: README → Development: try different agents)
python -m function_calling_main --agent_type FunctionCallingAgent --starting_url https://www.amazon.com/
 --goal ""add a bag of dog food to the cart."" --plan ""add a bag of dog food to the cart."" --log_folder log (source: README → Development: function-calling agent)
python -m api.server --port 5001 (source: README → Use LiteWebAgent AI backend)",CPU (Playwright/Chromium); GPU optional for certain VLM pipelines,"OpenAI API key (required); optional: Deepgram, HF tokens for models/embeddings",No fixed dataset; downloads browser and optional model assets; user-provided URLs/tasks,,Yes,"main.py:
total_memory_forecasted: 1288.6 MB
peak_memory_forecasted: 740.3 MB","main.py:
percent_cpu: 41.7
percent_gpu: 0.00"
EAGLE,https://arxiv.org/abs/2503.01840,https://arxiv.org/pdf/2503.01840,https://github.com/SafeAILab/EAGLE,Python,14.6K LOC,Active,1,1.5K stars  / 199 forks,README,21,A security-oriented framework for LLM assessment/enhancement; ready-made red-teaming scenarios and test suites; a single backend to OpenAI/Anthropic and local models via Transformers; web UI on Gradio; configs for reproducible pipelines; logging in W&B; modular plugin architecture., No,No,Yes,Yes,Yes,Yes,Yes,No,eagle.application.webui; eagle/traineagle3/main.py; eagle/evaluation/gen_ea_answer_llama3chat.py; eagle/evaluation/gen_baseline_answer_llama3chat.py,,"eagle/
eagle/application/webui.py
eagle/traineagle3/main.py
eagle/evaluation/gen_ea_answer_llama3chat.py
eagle/evaluation/gen_baseline_answer_llama3chat.py
requirements.txt
setup.py
README.md",README “Inference → With UI” shows python -m eagle.application.webui; README “Train” section shows cd eagle/traineagle3 && deepspeed main.py; README “Evaluation” shows python -m eagle.evaluation.gen_ea_answer_llama3chat and gen_baseline_answer_llama3chat (repo README),"python -m eagle.application.webui --ea-model-path yuhuili/EAGLE3-LLaMA3.1-Instruct-8B --base-model-path meta-llama/Llama-3.1-8B-Instruct --model-type llama3 --total-token -1 (source: README Inference → With UI)
cd eagle/traineagle3 && deepspeed main.py --deepspeed_config ds_config.json (source: README Train)
python -m eagle.evaluation.gen_ea_answer_llama3chat --ea-model-path yuhuili/EAGLE3-LLaMA3.1-Instruct-8B --base-model-path meta-llama/Llama-3.1-8B-Instruct --use_eagle3 (source: README Evaluation)
python -m eagle.evaluation.gen_baseline_answer_llama3chat --ea-model-path yuhuili/EAGLE3-LLaMA3.1-Instruct-8B --base-model-path meta-llama/Llama-3.1-8B-Instruct (source: README Evaluation)","GPU strongly recommended (e.g., 2× RTX 3090 for demos); CPU-only is impractical",Hugging Face access token for downloads (optional); optional Weights & Biases API key,No fixed dataset; downloads pretrained checkpoints; MT-bench and model assets fetched on first run,"Hard version pins (req.* specifies torch==2.6.0, macOS installs 2.0.1) → conflicts; heavy dependencies (torch, gradio) and long “cold” start;",Yes,"main.py:
total_memory_forecasted: 512.44 MB
peak_memory_forecasted: 268.92 MB","main.py:
percent_cpu: 31.87
percent_gpu: 0.00"
Marco-o1,https://arxiv.org/abs/2503.01461,https://arxiv.org/pdf/2503.01461,https://github.com/AIDC-AI/Marco-o1,Python,4.9K LOC,Active,1,1.5K stars  / 81 forks,README,19,"two inference modes (via Transformers locally and via vLLM server), ready-made scripts/clients for chat and launch (src/main.py, src/infer/talk_with_model*.py, examples/*), modular tree-search pipeline (evaluator/utils) and lightweight HTTP endpoint.", No,Yes,Yes,No,Yes,Yes,Yes,No,src/main.py; src/infer/talk_with_model.py; src/infer/talk_with_model_vllm.py; src/infer/http_server.py,,"src/main.py
src/infer/talk_with_model.py
src/infer/talk_with_model_vllm.py
src/infer/http_server.py
evaluator/
utils/
examples/
requirements.txt
README.md",README describes two inference modes and shows running src/main.py and talk_with_model*.py; repository tree exposes src/infer/* and examples/ confirming runnable scripts (see README and repo layout),"python src/infer/talk_with_model.py --model_path AIDC-AI/Marco-o1 --prompt ""Hello"" (source: README local Transformers mode)
python -m vllm.entrypoints.api_server --model AIDC-AI/Marco-o1 --host 0.0.0.0 --port 8000 ; python src/infer/talk_with_model_vllm.py --api_base http://127.0.0.1:8000
 --prompt ""Hello"" (source: README vLLM mode)",GPU strongly recommended; CPU-only is impractical for this model,Optional Hugging Face token for model downloads,No fixed dataset; large model checkpoints downloaded on first run,"vLLM==0.6.2 requires torch 2.4.x, which is not installed on macOS; talk_with_model.py has hardcoded cuda:0 and crashes without CUDA; the AIDC-AI/Marco-o1 model itself is very heavy (tens of GB of disk space are needed for HF cache and a lot of RAM/VRAM), on CPU without quantization it is extremely slow; there is a typo in http_sercer.py; vLLM assembly pulls toolchain and may conflict with fixed versions of dependencies.",Yes,"main.py:
total_memory_forecasted: 2143.78 MB
peak_memory_forecasted: 1765.32 MB","main.py:
percent_cpu: 24.10
percent_gpu: 0.00"
DCVC-RT,https://arxiv.org/abs/2502.20762,https://arxiv.org/pdf/2502.20762,https://github.com/microsoft/DCVC,Python,5.7K LOC,Active,3,593 stars  / 89 forks,README,8,"real-time learned video codec DCVC-RT with CPU/GPU modes, C++/pybind11 acceleration (entropy/motion), simple JSON configs and ffmpeg-compatible I/O, QP management by profiles and metrics/bitstream unloading.",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,test_video.py ,,"configs/
csrc/
test_video.py
requirements.txt
setup.py
README.md",Repository README describes DCVC-RT usage with JSON configs and shows running test_video.py; repository tree exposes configs/ and test_video.py alongside C++ extensions under csrc/ (see repo root README and file layout),"python test_video.py --config configs/DCVC-RT/DCVC-RT.json --input input.mp4 --output output.bit --ckpt checkpoints/dcvc_rt.pth --device cpu (source: README usage pattern with JSON config)
python test_video.py --config configs/DCVC-RT/DCVC-RT.json --input output.bit --output recon.mp4 --ckpt checkpoints/dcvc_rt.pth --device cuda:0 (source: README usage pattern with JSON config)",GPU recommended for real-time; CPU supported but slower,None,No fixed dataset; requires user-provided videos; pretrained checkpoints downloaded or placed locally,checkpoints required; significantly slower on CPU than GPU; CUDA extensions required for full speed (CUDA_HOME required); strict config scheme (root_path/test_classes); possible conflicts with NumPy 2.x for compiled modules without rebuilding.,Yes,"test_video.py:
total_memory_forecasted: 812.41 MB
peak_memory_forecasted: 468.72 MB","test_video.py:
percent_cpu: 14.83
percent_gpu: 0.00"
HVI-CIDNet,https://arxiv.org/abs/2502.20272,https://arxiv.org/pdf/2502.20272,https://github.com/Fediory/HVI-CIDNet,Python,4.5K LOC,Active,1,568 stars  / 60 forks,README,15,"ready-made weights with HF by name (--path), simple CLI for one image with handles --alpha_s/--alpha_i/--gamma, there is a Gradio demo (app.py, you can use --cpu), pure PyTorch without custom CUDA cores.", No,No,Yes,No,No,Yes,Yes,Yes,eval_hf.py; app.py ,,"eval_hf.py
app.py
requirements.txt
README.md ",README describes CLI usage for eval_hf.py with --path and alpha/gamma args; repository tree exposes eval_hf.py and app.py (Gradio) at root; notes about HF weight names and CPU flag in README and code comments,"python eval_hf.py --path Fediory/HVI-CIDNet --img_path input.jpg --out_path output.jpg --alpha_s 0.5 --alpha_i 0.5 --gamma 0.5 (source: README CLI usage)
python app.py --cpu (source: README Gradio demo)",GPU recommended; CPU supported but slow,None,No fixed dataset; single-image inputs; pretrained weights auto-downloaded from Hugging Face,"in eval_hf.py there is a hard .cuda() (it crashes on CPU - you need device/.to(map_location)), in app.py there was an UnboundLocalError in remove_weights_prefix, it pulls weights from the network (offline does not work without cache), heavy/old dependencies, there is no normal batch import and batch, CPU inference is slow.",Yes,"eval_hf.py:
total_memory_forecasted: 212.00 MB
peak_memory_forecasted: 173.60 MB","eval_hf.py:
percent_cpu: 95.00
percent_gpu: 0.00"
UniDepth,https://arxiv.org/abs/2502.20110,https://arxiv.org/pdf/2502.20110,https://github.com/lpiccinelli-eth/unidepth,Python,11.8K LOC,Active,1,999 stars  / 87 forks,README,24,"Universal mono-DEPTH (UniDepth V1/V2) from one image/video; ready-made weights via HuggingFace; support for different backbones (timm), FOV-aware and scale-aware predictions, CPU-fallback mode, optional CUDA-accelerations (xformers, NystromAttention, KNN) for speed, simple demo scripts/demo.py and download .safetensors (~1.42 GB)",Yes,Yes,Yes,No,Yes,Yes,Yes,No,demo.py,,"unidepth/
demo.py
scripts/
requirements.txt
README.md",README describes demo usage and HF weights; repository tree exposes demo.py at root and unidepth/ package; notes mention CPU/GPU modes and optional accelerations,"python demo.py --help (source: README demo usage)
python demo.py --input path/to/image.jpg --output depth.png --device cpu --weights lpiccinelli/unidepth-v2 (source: README pattern for HF weights)",GPU recommended; CPU supported via fallback,None,No fixed dataset; user-provided images/videos; pretrained weights auto-downloaded (~1.42 GB),"Hard dependency versions (torch ≥2.4, numpy ≥2.0 in the original) and heavy additional packages (triton/xformers) make installation on macOS/x86 without CUDA difficult; without compiled ops (KNN, extract_patches) inference is noticeably slower; large weights and high RAM profile; crashes are possible with inconsistent NumPy versions; low speed on CPU.",Yes,"demo.py:
total_memory_forecasted: 309.12 MB
peak_memory_forecasted: 247.35 MB","demo.py:
percent_cpu: 18.40
percent_gpu: 0.00"
GIFNet,https://arxiv.org/abs/2502.19854,https://arxiv.org/pdf/2502.19854,https://github.com/AWCXV/GIFNet,Python,3K LOC,Active,1,50 stars  / 2 forks,README,8,"Universal Infrared + Visible (IVIF) with simple test script; --VIS_IS_RGB flag for visible RGB; runs on CPU (slower, but no CUDA/3rd ops).", No,No,No,No,No,No,Yes,Yes,test.py,,"test.py
images/IVIF/
requirements.txt
README.md ","README mentions single-image fusion with test.py and the --VIS_IS_RGB flag; repo structure references images/IVIF/{ir,vis} for input directory layout; code comments note CPU mode after replacing .cuda() with .to(device)",python test.py --VIS_IS_RGB True (source: README usage pattern),CPU supported; GPU recommended for speed,None,"User-provided test images under images/IVIF/{ir,vis}; no fixed dataset auto-downloads","Without CUDA it's very slow; the code was originally linked to .cuda() — patched to .to(device); paths to test data should match images/IVIF/{ir,vis}.",Yes,"test.py:
total_memory_forecasted: 168.00 MB
peak_memory_forecasted: 129.60 MB","test.py:
percent_cpu: 100.00
percent_gpu: 0.00"
